aootype,word,aookey,aooname,subsidiary_count,charity_count,income,expend
B,prevention,61.0,NORTH TYNESIDE,13,12,,
B,promote,61.0,NORTH TYNESIDE,117,97,101253.0,90622.0
B,promoting,61.0,NORTH TYNESIDE,22,22,,
B,promotion,61.0,NORTH TYNESIDE,29,27,,
B,provide,61.0,NORTH TYNESIDE,84,70,48054.98630136986,15156.369863013699
B,providing,61.0,NORTH TYNESIDE,64,48,11286.0,5827.0
B,provision,61.0,NORTH TYNESIDE,132,105,78249.03561643836,75072.76438356165
B,public,61.0,NORTH TYNESIDE,174,113,,
B,purchase,61.0,NORTH TYNESIDE,4,4,66963.03561643836,69245.76438356165
B,purpose,61.0,NORTH TYNESIDE,33,31,333343.0,512118.0
B,purposes,61.0,NORTH TYNESIDE,76,63,2229327.715068493,1840951.7178082191
B,recreation,61.0,NORTH TYNESIDE,51,49,112539.0,96449.0
B,relief,61.0,NORTH TYNESIDE,92,86,348629.0,521945.0
B,relieve,61.0,NORTH TYNESIDE,52,49,,
B,relieving,61.0,NORTH TYNESIDE,9,9,11286.0,5827.0
B,see,61.0,NORTH TYNESIDE,16,16,1895881.0,1328731.0
B,support,61.0,NORTH TYNESIDE,60,51,11286.0,5827.0
B,towards,61.0,NORTH TYNESIDE,18,17,,
B,trustees,61.0,NORTH TYNESIDE,48,42,,
B,work,61.0,NORTH TYNESIDE,16,16,,
B,advance,62.0,SOUTH TYNESIDE,123,100,11286.0,5827.0
B,advancement,62.0,SOUTH TYNESIDE,48,45,,
B,apply,62.0,SOUTH TYNESIDE,7,7,,
B,assist,62.0,SOUTH TYNESIDE,33,28,11286.0,5827.0
B,benefit,62.0,SOUTH TYNESIDE,167,109,180433.3095890411,161269.9589041096
B,charitable,62.0,SOUTH TYNESIDE,112,89,828209.0,1202996.0
B,charitys,62.0,SOUTH TYNESIDE,8,8,,
B,distribution,62.0,SOUTH TYNESIDE,3,3,,
B,educate,62.0,SOUTH TYNESIDE,11,11,,
B,education,62.0,SOUTH TYNESIDE,195,149,11286.0,5827.0
B,enable,62.0,SOUTH TYNESIDE,21,20,,
B,enhance,62.0,SOUTH TYNESIDE,9,9,,
B,establish,62.0,SOUTH TYNESIDE,11,11,,
B,general,62.0,SOUTH TYNESIDE,17,17,,
B,help,62.0,SOUTH TYNESIDE,17,16,,
B,improve,62.0,SOUTH TYNESIDE,25,24,,
B,income,62.0,SOUTH TYNESIDE,11,11,,
B,maintenance,62.0,SOUTH TYNESIDE,11,11,,
B,object,62.0,SOUTH TYNESIDE,39,37,11286.0,5827.0
B,objects,62.0,SOUTH TYNESIDE,64,45,11286.0,5827.0
B,pay,62.0,SOUTH TYNESIDE,5,5,,
B,poor,62.0,SOUTH TYNESIDE,18,12,,
B,preservation,62.0,SOUTH TYNESIDE,9,7,,
B,preserve,62.0,SOUTH TYNESIDE,11,11,2729962.0,2335330.0
B,prevention,62.0,SOUTH TYNESIDE,10,10,,
B,promote,62.0,SOUTH TYNESIDE,106,84,,
B,promoting,62.0,SOUTH TYNESIDE,21,21,,
B,promotion,62.0,SOUTH TYNESIDE,27,26,,
B,provide,62.0,SOUTH TYNESIDE,72,60,48054.98630136986,15156.369863013699
B,providing,62.0,SOUTH TYNESIDE,63,51,11286.0,5827.0
B,provision,62.0,SOUTH TYNESIDE,112,91,78249.03561643836,75072.76438356165
B,public,62.0,SOUTH TYNESIDE,133,89,,
B,purchase,62.0,SOUTH TYNESIDE,4,4,66963.03561643836,69245.76438356165
B,purpose,62.0,SOUTH TYNESIDE,16,15,828209.0,1202996.0
B,purposes,62.0,SOUTH TYNESIDE,73,62,828209.0,1202996.0
B,recreation,62.0,SOUTH TYNESIDE,41,39,11286.0,5827.0
B,relief,62.0,SOUTH TYNESIDE,78,71,344629.0,517945.0
B,relieve,62.0,SOUTH TYNESIDE,52,47,,
B,relieving,62.0,SOUTH TYNESIDE,10,9,11286.0,5827.0
B,see,62.0,SOUTH TYNESIDE,12,12,,
B,support,62.0,SOUTH TYNESIDE,65,54,11286.0,5827.0
B,towards,62.0,SOUTH TYNESIDE,12,11,,
B,trustees,62.0,SOUTH TYNESIDE,44,38,,
B,work,62.0,SOUTH TYNESIDE,18,17,,
B,advance,63.0,SUNDERLAND,150,122,,
B,advancement,63.0,SUNDERLAND,57,54,,
B,apply,63.0,SUNDERLAND,8,8,,
B,assist,63.0,SUNDERLAND,42,37,,
B,benefit,63.0,SUNDERLAND,178,131,169147.3095890411,155442.9589041096
B,charitable,63.0,SUNDERLAND,129,104,3946929.087671233,3776723.3205479453
B,charitys,63.0,SUNDERLAND,10,10,,
B,educate,63.0,SUNDERLAND,18,18,,
B,education,63.0,SUNDERLAND,243,174,3118720.087671233,2573727.3205479453
B,enable,63.0,SUNDERLAND,29,28,,
B,enhance,63.0,SUNDERLAND,11,11,,
B,establish,63.0,SUNDERLAND,17,16,,
B,general,63.0,SUNDERLAND,25,25,3118720.087671233,2573727.3205479453
B,help,63.0,SUNDERLAND,23,22,,
B,improve,63.0,SUNDERLAND,37,35,,
B,income,63.0,SUNDERLAND,17,15,,
B,instruction,63.0,SUNDERLAND,6,6,,
B,maintenance,63.0,SUNDERLAND,17,17,3118720.087671233,2573727.3205479453
B,object,63.0,SUNDERLAND,50,49,,
B,objects,63.0,SUNDERLAND,68,48,,
B,pay,63.0,SUNDERLAND,4,4,,
B,poor,63.0,SUNDERLAND,21,18,,
B,preservation,63.0,SUNDERLAND,12,10,,
B,preserve,63.0,SUNDERLAND,11,11,2729962.0,2335330.0
B,prevention,63.0,SUNDERLAND,10,10,,
B,promote,63.0,SUNDERLAND,120,99,,
B,promoting,63.0,SUNDERLAND,25,25,,
B,promotion,63.0,SUNDERLAND,28,24,3118720.087671233,2573727.3205479453
B,provide,63.0,SUNDERLAND,89,76,36768.98630136986,9329.369863013699
B,providing,63.0,SUNDERLAND,69,55,,
B,provision,63.0,SUNDERLAND,126,103,66963.03561643836,69245.76438356165
B,public,63.0,SUNDERLAND,182,108,,
B,purchase,63.0,SUNDERLAND,4,4,66963.03561643836,69245.76438356165
B,purpose,63.0,SUNDERLAND,25,22,3946929.087671233,3776723.3205479453
B,purposes,63.0,SUNDERLAND,74,69,3946929.087671233,3776723.3205479453
B,recreation,63.0,SUNDERLAND,62,60,,
B,relief,63.0,SUNDERLAND,87,82,333343.0,512118.0
B,relieve,63.0,SUNDERLAND,57,49,,
B,relieving,63.0,SUNDERLAND,9,9,,
B,see,63.0,SUNDERLAND,14,14,,
B,support,63.0,SUNDERLAND,71,58,3118720.087671233,2573727.3205479453
B,towards,63.0,SUNDERLAND,17,16,,
B,trustees,63.0,SUNDERLAND,58,48,3118720.087671233,2573727.3205479453
B,work,63.0,SUNDERLAND,22,22,,
B,advance,64.0,BIRMINGHAM CITY,453,348,301458.0,194052.0
B,advancement,64.0,BIRMINGHAM CITY,224,186,3641070.183561644,4420642.109589041
B,apply,64.0,BIRMINGHAM CITY,35,29,891226.0,966194.0
B,assist,64.0,BIRMINGHAM CITY,83,80,24049555.252054796,25542546.47671233
B,ato,64.0,BIRMINGHAM CITY,4,4,61962.0,8933.0
B,benefit,64.0,BIRMINGHAM CITY,426,300,28981864.761643834,30021263.75342466
B,charitable,64.0,BIRMINGHAM CITY,548,245,18243690.679452054,17690685.47945206
B,charitys,64.0,BIRMINGHAM CITY,17,17,37462.0,37512.0
B,distribution,64.0,BIRMINGHAM CITY,14,14,,
B,educate,64.0,BIRMINGHAM CITY,34,33,,
B,education,64.0,BIRMINGHAM CITY,790,550,27399867.435616437,29573032.586301375
B,enable,64.0,BIRMINGHAM CITY,74,71,4026265.6547945207,3583414.2739726026
B,enhance,64.0,BIRMINGHAM CITY,33,33,,
B,establish,64.0,BIRMINGHAM CITY,30,30,,
B,general,64.0,BIRMINGHAM CITY,100,69,5116457.991780822,6023040.95890411
B,help,64.0,BIRMINGHAM CITY,61,56,4014368.0,3578880.0
B,improve,64.0,BIRMINGHAM CITY,40,40,,
B,income,64.0,BIRMINGHAM CITY,77,52,28656044.243835617,30239964.43561644
B,instruction,64.0,BIRMINGHAM CITY,7,7,,
B,main,64.0,BIRMINGHAM CITY,6,6,98286.0,14337.0
B,maintenance,64.0,BIRMINGHAM CITY,56,45,8662796.142465753,8119192.375342466
B,object,64.0,BIRMINGHAM CITY,133,120,,
B,objects,64.0,BIRMINGHAM CITY,167,126,1362413.4520547944,1351847.5397260273
B,pay,64.0,BIRMINGHAM CITY,9,7,851004.0,923164.0
B,payment,64.0,BIRMINGHAM CITY,9,8,,
B,per,64.0,BIRMINGHAM CITY,3,3,,
B,poor,64.0,BIRMINGHAM CITY,68,54,6852307.98630137,6621889.2
B,preservation,64.0,BIRMINGHAM CITY,39,39,16996.83287671233,8958.624657534248
B,preserve,64.0,BIRMINGHAM CITY,41,40,850.0,0.0
B,prevention,64.0,BIRMINGHAM CITY,38,36,73859.65479452055,13467.27397260274
B,promote,64.0,BIRMINGHAM CITY,279,237,23141207.775342464,24582358.55342466
B,promoting,64.0,BIRMINGHAM CITY,82,71,0.0,0.0
B,promotion,64.0,BIRMINGHAM CITY,75,66,1120.0,1620.0
B,provide,64.0,BIRMINGHAM CITY,243,199,25014219.419178084,26662604.15068493
B,providing,64.0,BIRMINGHAM CITY,211,171,864871.6547945206,929318.2739726028
B,provision,64.0,BIRMINGHAM CITY,535,328,24692631.70410959,25925038.016438358
B,public,64.0,BIRMINGHAM CITY,438,267,100544.0,48065.0
B,purchase,64.0,BIRMINGHAM CITY,5,5,23986262.597260274,25501098.202739727
B,purpose,64.0,BIRMINGHAM CITY,315,72,1440171.1780821919,2131454.3506849315
B,purposes,64.0,BIRMINGHAM CITY,449,170,41842567.09863014,42738085.33150685
B,recreation,64.0,BIRMINGHAM CITY,133,126,185201.65479452055,133639.27397260274
B,relief,64.0,BIRMINGHAM CITY,286,245,3020177.8191780825,3767968.8246575342
B,relieve,64.0,BIRMINGHAM CITY,174,158,4727.0,3764.0
B,relieving,64.0,BIRMINGHAM CITY,28,26,900429.0,958458.0
B,safeguard,64.0,BIRMINGHAM CITY,10,10,,
B,see,64.0,BIRMINGHAM CITY,57,53,32312.0,31382.0
B,support,64.0,BIRMINGHAM CITY,192,166,30762819.40821918,32135501.652054798
B,towards,64.0,BIRMINGHAM CITY,45,34,6895387.98630137,6449366.2
B,townswomens,64.0,BIRMINGHAM CITY,3,3,,
B,trustees,64.0,BIRMINGHAM CITY,183,142,16339016.241095891,14988303.739726027
B,unit,64.0,BIRMINGHAM CITY,26,4,1426312.0,2115382.0
B,work,64.0,BIRMINGHAM CITY,82,75,23147156.252054796,24582468.47671233
B,works,64.0,BIRMINGHAM CITY,4,4,,
B,advance,65.0,COVENTRY CITY,189,152,,
B,advancement,65.0,COVENTRY CITY,102,92,,
B,apply,65.0,COVENTRY CITY,21,16,,
B,assist,65.0,COVENTRY CITY,43,42,,
B,benefit,65.0,COVENTRY CITY,183,130,1513068.98630137,1639825.2
B,charitable,65.0,COVENTRY CITY,177,128,7733435.06849315,7143136.21369863
B,charitys,65.0,COVENTRY CITY,4,4,,
B,educate,65.0,COVENTRY CITY,16,16,,
B,education,65.0,COVENTRY CITY,335,242,,
B,enable,65.0,COVENTRY CITY,33,33,,
B,enhance,65.0,COVENTRY CITY,10,10,,
B,establish,65.0,COVENTRY CITY,15,15,,
B,general,65.0,COVENTRY CITY,46,33,1510329.98630137,1655013.2
B,help,65.0,COVENTRY CITY,19,17,,
B,improve,65.0,COVENTRY CITY,20,20,,
B,income,65.0,COVENTRY CITY,49,29,2485297.98630137,2568259.2
B,instruction,65.0,COVENTRY CITY,6,4,,
B,main,65.0,COVENTRY CITY,5,5,36324.0,5404.0
B,maintenance,65.0,COVENTRY CITY,25,22,7668061.1424657535,7113493.375342466
B,object,65.0,COVENTRY CITY,58,54,,
B,objects,65.0,COVENTRY CITY,60,45,14031.452054794521,11815.539726027397
B,pay,65.0,COVENTRY CITY,4,4,,
B,payment,65.0,COVENTRY CITY,8,6,29573.0,46570.0
B,poor,65.0,COVENTRY CITY,29,24,1480756.98630137,1608443.2
B,preservation,65.0,COVENTRY CITY,15,15,,
B,preserve,65.0,COVENTRY CITY,14,14,,
B,prevention,65.0,COVENTRY CITY,9,8,,
B,promote,65.0,COVENTRY CITY,138,123,,
B,promoting,65.0,COVENTRY CITY,29,28,,
B,promotion,65.0,COVENTRY CITY,31,27,,
B,provide,65.0,COVENTRY CITY,91,79,119052.70136986302,105490.40547945205
B,providing,65.0,COVENTRY CITY,74,60,,
B,provision,65.0,COVENTRY CITY,190,138,16788.45205479452,13959.539726027397
B,public,65.0,COVENTRY CITY,177,109,,
B,purchase,65.0,COVENTRY CITY,4,4,,
B,purpose,65.0,COVENTRY CITY,52,39,,
B,purposes,65.0,COVENTRY CITY,125,88,7763008.06849315,7189706.21369863
B,recreation,65.0,COVENTRY CITY,55,50,,
B,relief,65.0,COVENTRY CITY,130,120,1480756.98630137,1608443.2
B,relieve,65.0,COVENTRY CITY,81,75,2757.0,2144.0
B,relieving,65.0,COVENTRY CITY,10,9,,
B,see,65.0,COVENTRY CITY,34,33,32312.0,31382.0
B,support,65.0,COVENTRY CITY,83,68,6187304.1561643835,5505050.175342466
B,towards,65.0,COVENTRY CITY,26,16,1480756.98630137,1608443.2
B,trustees,65.0,COVENTRY CITY,96,73,6206334.630136986,5491495.473972603
B,unit,65.0,COVENTRY CITY,3,3,32312.0,31382.0
B,work,65.0,COVENTRY CITY,30,29,233398.79452054793,208516.15342465753
B,advance,66.0,DUDLEY,207,155,173304.0,129105.0
B,advancement,66.0,DUDLEY,102,89,5099.178082191781,4424.350684931507
B,apply,66.0,DUDLEY,22,17,40222.0,43030.0
B,assist,66.0,DUDLEY,40,40,49425.0,35294.0
B,benefit,66.0,DUDLEY,202,134,4167450.164383562,4502856.550684932
B,charitable,66.0,DUDLEY,180,131,7737698.043835616,7170081.906849315
B,charitys,66.0,DUDLEY,4,4,,
B,distribution,66.0,DUDLEY,4,4,,
B,educate,66.0,DUDLEY,20,20,,
B,education,66.0,DUDLEY,359,255,178403.1780821918,133529.3506849315
B,enable,66.0,DUDLEY,31,31,,
B,enhance,66.0,DUDLEY,14,14,,
B,establish,66.0,DUDLEY,13,13,,
B,general,66.0,DUDLEY,57,33,1480756.98630137,1608443.2
B,help,66.0,DUDLEY,17,16,,
B,improve,66.0,DUDLEY,23,23,8088.0,2189.0
B,income,66.0,DUDLEY,49,30,1528524.2575342467,1663979.8410958904
B,instruction,66.0,DUDLEY,6,6,,
B,main,66.0,DUDLEY,3,3,36324.0,5404.0
B,maintenance,66.0,DUDLEY,23,20,7811792.1424657535,7196028.375342466
B,object,66.0,DUDLEY,59,56,,
B,objects,66.0,DUDLEY,56,45,227557.45205479453,183950.5397260274
B,pay,66.0,DUDLEY,6,5,,
B,payment,66.0,DUDLEY,6,5,,
B,poor,66.0,DUDLEY,45,32,1480756.98630137,1608443.2
B,preservation,66.0,DUDLEY,18,17,5099.178082191781,4424.350684931507
B,preserve,66.0,DUDLEY,9,9,,
B,prevention,66.0,DUDLEY,14,13,,
B,promote,66.0,DUDLEY,148,133,13187.178082191782,6613.350684931507
B,promoting,66.0,DUDLEY,35,32,,
B,promotion,66.0,DUDLEY,28,26,,
B,provide,66.0,DUDLEY,97,91,205616.0,160487.0
B,providing,66.0,DUDLEY,82,68,8088.0,2189.0
B,provision,66.0,DUDLEY,183,141,16788.45205479452,13959.539726027397
B,public,66.0,DUDLEY,196,112,8088.0,2189.0
B,purchase,66.0,DUDLEY,3,3,,
B,purpose,66.0,DUDLEY,51,31,45321.17808219178,47454.35068493151
B,purposes,66.0,DUDLEY,134,91,7732598.865753424,7165657.556164384
B,recreation,66.0,DUDLEY,67,64,173304.0,129105.0
B,relief,66.0,DUDLEY,123,113,1485856.1643835618,1612867.5506849315
B,relieve,66.0,DUDLEY,75,70,2757.0,2144.0
B,relieving,66.0,DUDLEY,12,11,49425.0,35294.0
B,see,66.0,DUDLEY,28,26,32312.0,31382.0
B,support,66.0,DUDLEY,86,72,6157731.1561643835,5458480.175342466
B,towards,66.0,DUDLEY,29,19,1480756.98630137,1608443.2
B,townswomens,66.0,DUDLEY,4,4,,
B,trustees,66.0,DUDLEY,71,52,6376356.334246575,5635039.526027397
B,unit,66.0,DUDLEY,4,4,32312.0,31382.0
B,work,66.0,DUDLEY,34,33,,
B,advance,67.0,SANDWELL,184,144,209916.0,166617.0
B,advancement,67.0,SANDWELL,102,91,,
B,apply,67.0,SANDWELL,18,14,,
B,assist,67.0,SANDWELL,32,31,49425.0,35294.0
B,benefit,67.0,SANDWELL,181,128,4158740.98630137,4492914.2
B,charitable,67.0,SANDWELL,165,118,7728988.865753424,7160139.556164384
B,charitys,67.0,SANDWELL,8,8,36612.0,37512.0
B,distribution,67.0,SANDWELL,7,7,,
B,educate,67.0,SANDWELL,12,12,,
B,education,67.0,SANDWELL,324,236,173304.0,129105.0
B,enable,67.0,SANDWELL,18,18,,
B,enhance,67.0,SANDWELL,9,9,,
B,establish,67.0,SANDWELL,11,11,,
B,general,67.0,SANDWELL,44,29,1480756.98630137,1608443.2
B,help,67.0,SANDWELL,19,17,,
B,improve,67.0,SANDWELL,18,18,8088.0,2189.0
B,income,67.0,SANDWELL,40,22,2888565.257534247,2882992.8410958904
B,instruction,67.0,SANDWELL,4,4,,
B,maintenance,67.0,SANDWELL,26,23,7811792.1424657535,7196028.375342466
B,object,67.0,SANDWELL,62,54,,
B,objects,67.0,SANDWELL,56,44,223947.45205479453,178432.5397260274
B,pay,67.0,SANDWELL,4,4,,
B,payment,67.0,SANDWELL,7,6,,
B,poor,67.0,SANDWELL,26,23,1480756.98630137,1608443.2
B,preservation,67.0,SANDWELL,11,11,,
B,preserve,67.0,SANDWELL,10,10,,
B,prevention,67.0,SANDWELL,16,13,,
B,promote,67.0,SANDWELL,139,117,52748.0,39196.0
B,promoting,67.0,SANDWELL,23,22,,
B,promotion,67.0,SANDWELL,29,27,,
B,provide,67.0,SANDWELL,77,70,205616.0,160487.0
B,providing,67.0,SANDWELL,71,57,8088.0,2189.0
B,provision,67.0,SANDWELL,185,136,1450906.4520547944,1311370.5397260273
B,public,67.0,SANDWELL,169,109,44700.0,39701.0
B,purpose,67.0,SANDWELL,49,34,,
B,purposes,67.0,SANDWELL,123,82,7692376.865753424,7122627.556164384
B,recreation,67.0,SANDWELL,48,44,173304.0,129105.0
B,relief,67.0,SANDWELL,124,113,1517368.98630137,1645955.2
B,relieve,67.0,SANDWELL,68,64,,
B,relieving,67.0,SANDWELL,11,10,49425.0,35294.0
B,safeguard,67.0,SANDWELL,4,4,,
B,see,67.0,SANDWELL,25,23,32312.0,31382.0
B,support,67.0,SANDWELL,76,63,6157731.1561643835,5458480.175342466
B,towards,67.0,SANDWELL,24,14,2881019.98630137,2870486.2
B,trustees,67.0,SANDWELL,85,61,6331035.1561643835,5587585.175342466
B,work,67.0,SANDWELL,31,30,,
B,advance,68.0,SOLIHULL,147,117,10082.301369863013,3591.1342465753423
B,advancement,68.0,SOLIHULL,91,82,1394000.0,2084000.0
B,apply,68.0,SOLIHULL,18,13,40222.0,43030.0
B,assist,68.0,SOLIHULL,31,30,49425.0,35294.0
B,benefit,68.0,SOLIHULL,163,101,1772814.898630137,1941099.7369863014
B,charitable,68.0,SOLIHULL,385,116,9119053.594520548,9237150.915068492
B,charitys,68.0,SOLIHULL,4,4,,
B,educate,68.0,SOLIHULL,15,15,,
B,education,68.0,SOLIHULL,284,201,1404082.301369863,2087591.1342465754
B,enable,68.0,SOLIHULL,29,29,,
B,enhance,68.0,SOLIHULL,16,16,,
B,establish,68.0,SOLIHULL,22,13,,
B,general,68.0,SOLIHULL,71,33,23964943.91232877,16676726.093150685
B,help,68.0,SOLIHULL,20,18,,
B,improve,68.0,SOLIHULL,24,23,,
B,income,68.0,SOLIHULL,41,20,1520978.98630137,1651473.2
B,instruction,68.0,SOLIHULL,5,5,,
B,main,68.0,SOLIHULL,4,3,36324.0,5404.0
B,maintenance,68.0,SOLIHULL,26,22,7858012.05479452,7325167.912328767
B,object,68.0,SOLIHULL,38,36,,
B,objects,68.0,SOLIHULL,43,34,54253.45205479452,54845.5397260274
B,pay,68.0,SOLIHULL,5,5,,
B,payment,68.0,SOLIHULL,5,4,,
B,poor,68.0,SOLIHULL,34,17,1700280.898630137,1866687.7369863014
B,preservation,68.0,SOLIHULL,16,15,,
B,preserve,68.0,SOLIHULL,5,5,,
B,prevention,68.0,SOLIHULL,6,5,,
B,promote,68.0,SOLIHULL,108,93,,
B,promoting,68.0,SOLIHULL,26,23,,
B,promotion,68.0,SOLIHULL,22,21,,
B,provide,68.0,SOLIHULL,84,70,119052.70136986302,105490.40547945205
B,providing,68.0,SOLIHULL,60,50,10082.301369863013,3591.1342465753423
B,provision,68.0,SOLIHULL,156,118,14031.452054794521,11815.539726027397
B,public,68.0,SOLIHULL,124,82,1147448.6684931507,1293409.6767123288
B,purpose,68.0,SOLIHULL,271,32,1434222.0,2127030.0
B,purposes,68.0,SOLIHULL,340,79,29989716.608219177,21963189.271232877
B,recreation,68.0,SOLIHULL,41,38,,
B,relief,68.0,SOLIHULL,116,106,2874756.98630137,3692443.2
B,relieve,68.0,SOLIHULL,65,58,1147448.6684931507,1293409.6767123288
B,relieving,68.0,SOLIHULL,8,7,49425.0,35294.0
B,see,68.0,SOLIHULL,29,21,32312.0,31382.0
B,support,68.0,SOLIHULL,71,58,7561813.457534246,7546071.309589041
B,towards,68.0,SOLIHULL,21,11,1480756.98630137,1608443.2
B,trustees,68.0,SOLIHULL,75,57,6197953.1561643835,5501510.175342466
B,unit,68.0,SOLIHULL,27,5,1426312.0,2115382.0
B,work,68.0,SOLIHULL,27,27,,
B,advance,69.0,WALSALL,186,158,173304.0,129105.0
B,advancement,69.0,WALSALL,104,91,5099.178082191781,4424.350684931507
B,apply,69.0,WALSALL,18,14,,
B,assist,69.0,WALSALL,31,31,49425.0,35294.0
B,benefit,69.0,WALSALL,208,144,1692818.1643835618,1774458.5506849315
B,charitable,69.0,WALSALL,201,152,7689930.77260274,7114545.265753425
B,charitys,69.0,WALSALL,7,7,,
B,distribution,69.0,WALSALL,3,3,,
B,educate,69.0,WALSALL,12,12,,
B,education,69.0,WALSALL,316,239,178403.1780821918,133529.3506849315
B,enable,69.0,WALSALL,22,21,,
B,enhance,69.0,WALSALL,13,13,,
B,establish,69.0,WALSALL,28,28,,
B,general,69.0,WALSALL,43,30,1480756.98630137,1608443.2
B,help,69.0,WALSALL,19,17,,
B,improve,69.0,WALSALL,22,22,,
B,income,69.0,WALSALL,38,20,1480756.98630137,1608443.2
B,maintenance,69.0,WALSALL,36,33,7811792.1424657535,7196028.375342466
B,object,69.0,WALSALL,71,64,,
B,objects,69.0,WALSALL,71,57,187335.45205479453,140920.5397260274
B,pay,69.0,WALSALL,4,4,,
B,payment,69.0,WALSALL,8,7,,
B,poor,69.0,WALSALL,34,31,1481047.189041096,1608443.2
B,preservation,69.0,WALSALL,16,15,5099.178082191781,4424.350684931507
B,preserve,69.0,WALSALL,9,9,,
B,prevention,69.0,WALSALL,6,5,,
B,promote,69.0,WALSALL,144,128,5099.178082191781,4424.350684931507
B,promoting,69.0,WALSALL,21,21,,
B,promotion,69.0,WALSALL,24,22,,
B,provide,69.0,WALSALL,90,83,205616.0,160487.0
B,providing,69.0,WALSALL,82,69,,
B,provision,69.0,WALSALL,187,133,14031.452054794521,11815.539726027397
B,public,69.0,WALSALL,143,96,,
B,purpose,69.0,WALSALL,59,43,5099.178082191781,4424.350684931507
B,purposes,69.0,WALSALL,138,102,7684831.594520548,7110120.915068493
B,recreation,69.0,WALSALL,56,53,173304.0,129105.0
B,relief,69.0,WALSALL,150,124,1485856.1643835618,1612867.5506849315
B,relieve,69.0,WALSALL,77,70,,
B,relieving,69.0,WALSALL,13,12,49425.0,35294.0
B,see,69.0,WALSALL,25,22,32312.0,31382.0
B,support,69.0,WALSALL,76,60,6157731.1561643835,5458480.175342466
B,towards,69.0,WALSALL,23,10,1480756.98630137,1608443.2
B,trustees,69.0,WALSALL,78,58,6336134.334246575,5592009.526027397
B,unit,69.0,WALSALL,5,4,32312.0,31382.0
B,work,69.0,WALSALL,40,33,,
B,advance,70.0,WOLVERHAMPTON,198,165,173304.0,129105.0
B,advancement,70.0,WOLVERHAMPTON,97,88,5099.178082191781,4424.350684931507
B,apply,70.0,WOLVERHAMPTON,24,19,40222.0,43030.0
B,assist,70.0,WOLVERHAMPTON,36,36,49425.0,35294.0
B,benefit,70.0,WOLVERHAMPTON,256,165,4165205.120547945,4506363.550684932
B,charitable,70.0,WOLVERHAMPTON,178,131,8341849.043835616,8045207.906849315
B,charitys,70.0,WOLVERHAMPTON,8,8,,
B,distribution,70.0,WOLVERHAMPTON,4,4,,
B,educate,70.0,WOLVERHAMPTON,13,13,,
B,education,70.0,WOLVERHAMPTON,336,252,178614.597260274,134327.1589041096
B,enable,70.0,WOLVERHAMPTON,23,22,,
B,enhance,70.0,WOLVERHAMPTON,11,11,,
B,establish,70.0,WOLVERHAMPTON,15,15,,
B,general,70.0,WOLVERHAMPTON,40,27,1480984.3616438357,1609241.008219178
B,help,70.0,WOLVERHAMPTON,17,16,,
B,improve,70.0,WOLVERHAMPTON,22,22,,
B,income,70.0,WOLVERHAMPTON,56,32,1528540.2136986302,1663979.8410958904
B,instruction,70.0,WOLVERHAMPTON,7,7,,
B,maintenance,70.0,WOLVERHAMPTON,23,20,7811792.1424657535,7196028.375342466
B,object,70.0,WOLVERHAMPTON,69,63,5827.0,5696.0
B,objects,70.0,WOLVERHAMPTON,64,51,227557.45205479453,183950.5397260274
B,pay,70.0,WOLVERHAMPTON,5,5,,
B,payment,70.0,WOLVERHAMPTON,6,5,,
B,poor,70.0,WOLVERHAMPTON,43,24,1480772.9424657535,1608443.2
B,preservation,70.0,WOLVERHAMPTON,15,15,5099.178082191781,4424.350684931507
B,preserve,70.0,WOLVERHAMPTON,16,16,,
B,prevention,70.0,WOLVERHAMPTON,7,6,,
B,promote,70.0,WOLVERHAMPTON,150,130,609250.1780821917,879550.3506849315
B,promoting,70.0,WOLVERHAMPTON,31,30,,
B,promotion,70.0,WOLVERHAMPTON,22,21,,
B,provide,70.0,WOLVERHAMPTON,105,94,205616.0,160487.0
B,providing,70.0,WOLVERHAMPTON,86,73,,
B,provision,70.0,WOLVERHAMPTON,179,134,16788.45205479452,13959.539726027397
B,public,70.0,WOLVERHAMPTON,165,107,5827.0,5696.0
B,purpose,70.0,WOLVERHAMPTON,45,33,45321.17808219178,47454.35068493151
B,purposes,70.0,WOLVERHAMPTON,126,91,8336749.865753424,8040783.556164384
B,recreation,70.0,WOLVERHAMPTON,71,64,173304.0,129105.0
B,relief,70.0,WOLVERHAMPTON,129,115,1491683.1643835618,1618563.5506849315
B,relieve,70.0,WOLVERHAMPTON,82,73,2757.0,2144.0
B,relieving,70.0,WOLVERHAMPTON,14,13,49425.0,35294.0
B,see,70.0,WOLVERHAMPTON,23,21,32312.0,31382.0
B,support,70.0,WOLVERHAMPTON,72,62,6157731.1561643835,5458480.175342466
B,towards,70.0,WOLVERHAMPTON,26,16,1480756.98630137,1608443.2
B,trustees,70.0,WOLVERHAMPTON,89,63,6376356.334246575,5635039.526027397
B,work,70.0,WOLVERHAMPTON,36,35,,
B,advance,71.0,BRADFORD CITY,261,202,219081.85479452054,221797.54794520547
B,advancement,71.0,BRADFORD CITY,89,77,0.0,0.0
B,apply,71.0,BRADFORD CITY,11,9,,
B,assist,71.0,BRADFORD CITY,49,47,25875.0,19446.0
B,ato,71.0,BRADFORD CITY,4,4,,
B,benefit,71.0,BRADFORD CITY,253,190,921881.0630136987,452165.2630136986
